test_id,lot_id,product,line,test_name,sample_date,result_date,review_date,result_value,unit,lsl,usl,oos_flag,reviewer,status,method_id,instrument_id
T0000001,OCT3486,octanate_LV,Line_A,assay_percent,2024-11-28 12:00:00,2024-11-28 19:00:00,2024-11-29 11:00:00,106.3294,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_05
T0000002,OCT3486,octanate_LV,Line_A,pH,2024-11-28 10:00:00,2024-11-28 12:00:00,2024-11-29 00:00:00,7.1292,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_02
T0000003,OCT3486,octanate_LV,Line_A,osmolality_mOsm_kg,2024-11-29 11:00:00,2024-12-01 10:00:00,2024-12-01 20:00:00,287.0366,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_04
T0000004,OCT3486,octanate_LV,Line_A,fill_volume_ml,2024-11-28 11:00:00,2024-11-28 14:00:00,2024-11-29 13:00:00,10.1491,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_01
T0000005,OCT3486,octanate_LV,Line_A,particulates_per_ml,2024-11-29 05:00:00,2024-11-30 04:00:00,2024-11-30 07:00:00,16.6525,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_01
T0000006,OCT3486,octanate_LV,Line_A,endotoxin_eu_ml,2024-11-28 23:00:00,2024-11-30 03:00:00,2024-12-01 02:00:00,0.1542,EU/ml,0.0,0.5,0,QC_Analyst_C,Under_Review,MEND_001,INST_03
T0000007,OCT3486,octanate_LV,Line_A,protein_mg_ml,2024-11-29 12:00:00,2024-12-01 08:00:00,2024-12-02 03:00:00,6.4836,mg/ml,7.0,10.0,1,QC_Analyst_A,Reviewed,MPRO_001,INST_02
T0000001,OCT3487,octanate_LV,Line_B,assay_percent,2024-11-28 16:00:00,2024-11-28 23:00:00,2024-11-29 18:00:00,102.5468,%,95.0,110.0,0,QC_Analyst_B,Under_Review,MASS_001,INST_02
T0000002,OCT3487,octanate_LV,Line_B,pH,2024-11-28 11:00:00,2024-11-28 13:00:00,2024-11-29 09:00:00,7.0038,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_04
T0000003,OCT3487,octanate_LV,Line_B,osmolality_mOsm_kg,2024-11-28 17:00:00,2024-11-30 02:00:00,2024-11-30 19:00:00,276.0185,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_01
T0000004,OCT3487,octanate_LV,Line_B,fill_volume_ml,2024-11-28 17:00:00,2024-11-28 22:00:00,2024-11-29 18:00:00,9.8497,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_01
T0000005,OCT3487,octanate_LV,Line_B,particulates_per_ml,2024-11-28 17:00:00,2024-11-30 12:00:00,2024-12-01 10:00:00,10.8275,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_02
T0000006,OCT3487,octanate_LV,Line_B,endotoxin_eu_ml,2024-11-29 01:00:00,2024-11-30 05:00:00,2024-11-30 18:00:00,0.1226,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_02
T0000007,OCT3487,octanate_LV,Line_B,protein_mg_ml,2024-11-29 08:00:00,2024-12-01 05:00:00,2024-12-01 10:00:00,8.1108,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_03
T0000001,FIB3488,fibryga,Line_B,assay_percent,2024-11-28 14:00:00,2024-11-28 19:00:00,2024-11-29 19:00:00,104.36,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_02
T0000002,FIB3488,fibryga,Line_B,pH,2024-11-28 11:00:00,2024-11-28 19:00:00,2024-11-29 14:00:00,7.1678,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_01
T0000003,FIB3488,fibryga,Line_B,osmolality_mOsm_kg,2024-11-29 07:00:00,2024-11-30 07:00:00,2024-12-01 06:00:00,267.857,mOsm/kg,270.0,320.0,1,QC_Lead,Reviewed,MOSM_001,INST_01
T0000004,FIB3488,fibryga,Line_B,fill_volume_ml,2024-11-28 11:00:00,2024-11-28 14:00:00,2024-11-28 22:00:00,10.0625,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_05
T0000005,FIB3488,fibryga,Line_B,particulates_per_ml,2024-11-28 22:00:00,2024-11-30 07:00:00,2024-12-01 06:00:00,19.5368,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_03
T0000006,FIB3488,fibryga,Line_B,endotoxin_eu_ml,2024-11-29 03:00:00,2024-11-29 18:00:00,2024-11-30 11:00:00,0.1336,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_01
T0000007,FIB3488,fibryga,Line_B,protein_mg_ml,2024-11-29 12:00:00,2024-12-01 11:00:00,2024-12-01 13:00:00,3.9328,mg/ml,7.0,10.0,1,QC_Analyst_A,Reviewed,MPRO_001,INST_05
T0000001,OCT3489,octanate,Line_A,assay_percent,2024-11-29 08:00:00,2024-11-29 14:00:00,2024-11-29 23:00:00,103.0329,%,95.0,110.0,0,QC_Analyst_A,Reviewed,MASS_001,INST_05
T0000002,OCT3489,octanate,Line_A,pH,2024-11-29 14:00:00,2024-11-29 17:00:00,2024-11-30 10:00:00,7.2112,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_04
T0000003,OCT3489,octanate,Line_A,osmolality_mOsm_kg,2024-11-30 08:00:00,2024-12-01 15:00:00,2024-12-01 17:00:00,271.7713,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_03
T0000004,OCT3489,octanate,Line_A,fill_volume_ml,2024-11-29 15:00:00,2024-11-29 22:00:00,2024-11-30 07:00:00,10.0134,ml,9.5,10.5,0,QC_Lead,Under_Review,MFIL_001,INST_04
T0000005,OCT3489,octanate,Line_A,particulates_per_ml,2024-11-29 13:00:00,2024-12-01 10:00:00,2024-12-01 13:00:00,27.1534,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_03
T0000006,OCT3489,octanate,Line_A,endotoxin_eu_ml,2024-11-30 03:00:00,2024-12-01 22:00:00,2024-12-02 19:00:00,0.2208,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,OCT3489,octanate,Line_A,protein_mg_ml,2024-11-30 02:00:00,2024-11-30 18:00:00,2024-12-01 15:00:00,9.1807,mg/ml,7.0,10.0,0,QC_Lead,Reviewed,MPRO_001,INST_04
T0000001,OCT3490,octanate,Line_B,assay_percent,2024-11-29 07:00:00,2024-11-29 13:00:00,2024-11-30 04:00:00,104.0031,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_03
T0000002,OCT3490,octanate,Line_B,pH,2024-11-29 15:00:00,2024-11-29 23:00:00,2024-11-30 09:00:00,7.2824,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_04
T0000003,OCT3490,octanate,Line_B,osmolality_mOsm_kg,2024-11-29 21:00:00,2024-11-30 05:00:00,2024-11-30 18:00:00,313.684,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_04
T0000004,OCT3490,octanate,Line_B,fill_volume_ml,2024-11-29 11:00:00,2024-11-29 16:00:00,2024-11-30 13:00:00,10.0306,ml,9.5,10.5,0,QC_Analyst_C,Reviewed,MFIL_001,INST_04
T0000005,OCT3490,octanate,Line_B,particulates_per_ml,2024-11-30 07:00:00,2024-12-01 00:00:00,2024-12-01 23:00:00,11.2956,count/ml,0.0,50.0,0,QC_Senior_2,Under_Review,MPAR_001,INST_04
T0000006,OCT3490,octanate,Line_B,endotoxin_eu_ml,2024-11-30 11:00:00,2024-12-01 14:00:00,2024-12-01 15:00:00,0.1365,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_02
T0000007,OCT3490,octanate,Line_B,protein_mg_ml,2024-11-29 22:00:00,2024-11-30 14:00:00,2024-12-01 02:00:00,10.9774,mg/ml,7.0,10.0,1,QC_Senior_1,Reviewed,MPRO_001,INST_01
T0000001,OCT3491,octanate,Line_C,assay_percent,2024-11-29 15:00:00,2024-11-29 19:00:00,2024-11-30 00:00:00,98.1058,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_05
T0000002,OCT3491,octanate,Line_C,pH,2024-11-29 13:00:00,2024-11-29 18:00:00,2024-11-30 12:00:00,7.1124,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_02
T0000003,OCT3491,octanate,Line_C,osmolality_mOsm_kg,2024-11-30 08:00:00,2024-12-01 08:00:00,2024-12-01 23:00:00,273.7176,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_02
T0000004,OCT3491,octanate,Line_C,fill_volume_ml,2024-11-29 09:00:00,2024-11-29 13:00:00,2024-11-30 09:00:00,10.0687,ml,9.5,10.5,0,QC_Lead,Under_Review,MFIL_001,INST_05
T0000005,OCT3491,octanate,Line_C,particulates_per_ml,2024-11-29 23:00:00,2024-12-01 02:00:00,2024-12-01 09:00:00,9.8028,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_04
T0000006,OCT3491,octanate,Line_C,endotoxin_eu_ml,2024-11-29 21:00:00,2024-11-30 15:00:00,2024-12-01 01:00:00,0.1446,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_03
T0000007,OCT3491,octanate,Line_C,protein_mg_ml,2024-11-30 03:00:00,2024-12-01 03:00:00,2024-12-02 02:00:00,6.9399,mg/ml,7.0,10.0,1,QC_Senior_2,Under_Review,MPRO_001,INST_01
T0000001,OCT3492,octanate_LV,Line_A,assay_percent,2024-11-29 18:00:00,2024-11-29 21:00:00,2024-11-30 14:00:00,104.2293,%,95.0,110.0,0,QC_Senior_2,Reviewed,MASS_001,INST_04
T0000002,OCT3492,octanate_LV,Line_A,pH,2024-11-29 14:00:00,2024-11-29 17:00:00,2024-11-29 18:00:00,7.2478,pH,6.9,7.4,0,QC_Analyst_B,Reviewed,MPH_001,INST_03
T0000003,OCT3492,octanate_LV,Line_A,osmolality_mOsm_kg,2024-11-30 05:00:00,2024-12-01 04:00:00,2024-12-01 20:00:00,286.0625,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_03
T0000004,OCT3492,octanate_LV,Line_A,fill_volume_ml,2024-11-29 16:00:00,2024-11-29 18:00:00,2024-11-30 09:00:00,10.0297,ml,9.5,10.5,0,QC_Analyst_B,Reviewed,MFIL_001,INST_04
T0000005,OCT3492,octanate_LV,Line_A,particulates_per_ml,2024-11-29 14:00:00,2024-11-30 02:00:00,2024-12-01 00:00:00,0.0,count/ml,0.0,50.0,0,QC_Lead,Reviewed,MPAR_001,INST_02
T0000006,OCT3492,octanate_LV,Line_A,endotoxin_eu_ml,2024-11-29 19:00:00,2024-11-30 10:00:00,2024-11-30 12:00:00,0.159,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_02
T0000007,OCT3492,octanate_LV,Line_A,protein_mg_ml,2024-11-29 13:00:00,2024-11-30 09:00:00,2024-11-30 17:00:00,8.4695,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_03
T0000001,OCT3493,octanate_LV,Line_B,assay_percent,2024-11-29 18:00:00,2024-11-30 01:00:00,2024-11-30 22:00:00,104.6507,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT3493,octanate_LV,Line_B,pH,2024-11-29 15:00:00,2024-11-29 22:00:00,2024-11-30 20:00:00,7.2486,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_03
T0000003,OCT3493,octanate_LV,Line_B,osmolality_mOsm_kg,2024-11-30 06:00:00,2024-11-30 17:00:00,2024-12-01 02:00:00,280.901,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_02
T0000004,OCT3493,octanate_LV,Line_B,fill_volume_ml,2024-11-29 09:00:00,2024-11-29 15:00:00,2024-11-30 00:00:00,10.0036,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_05
T0000005,OCT3493,octanate_LV,Line_B,particulates_per_ml,2024-11-29 15:00:00,2024-11-30 01:00:00,2024-12-01 01:00:00,23.2704,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_02
T0000006,OCT3493,octanate_LV,Line_B,endotoxin_eu_ml,2024-11-29 18:00:00,2024-12-01 05:00:00,2024-12-02 03:00:00,0.0789,EU/ml,0.0,0.5,0,QC_Senior_1,Reviewed,MEND_001,INST_05
T0000007,OCT3493,octanate_LV,Line_B,protein_mg_ml,2024-11-29 22:00:00,2024-12-01 13:00:00,2024-12-01 14:00:00,6.9234,mg/ml,7.0,10.0,1,QC_Analyst_B,Reviewed,MPRO_001,INST_05
T0000001,FIB3494,fibryga,Line_A,assay_percent,2024-11-29 12:00:00,2024-11-29 15:00:00,2024-11-30 10:00:00,103.1337,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_02
T0000002,FIB3494,fibryga,Line_A,pH,2024-11-29 12:00:00,2024-11-29 16:00:00,2024-11-30 06:00:00,7.1897,pH,6.9,7.4,0,QC_Analyst_B,Under_Review,MPH_001,INST_01
T0000003,FIB3494,fibryga,Line_A,osmolality_mOsm_kg,2024-11-29 17:00:00,2024-12-01 09:00:00,2024-12-01 10:00:00,282.0023,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_04
T0000004,FIB3494,fibryga,Line_A,fill_volume_ml,2024-11-29 11:00:00,2024-11-29 14:00:00,2024-11-29 15:00:00,9.9632,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_01
T0000005,FIB3494,fibryga,Line_A,particulates_per_ml,2024-11-29 19:00:00,2024-11-30 06:00:00,2024-11-30 17:00:00,12.6348,count/ml,0.0,50.0,0,QC_Analyst_C,Reviewed,MPAR_001,INST_05
T0000006,FIB3494,fibryga,Line_A,endotoxin_eu_ml,2024-11-30 02:00:00,2024-11-30 16:00:00,2024-12-01 13:00:00,0.1067,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_04
T0000007,FIB3494,fibryga,Line_A,protein_mg_ml,2024-11-30 08:00:00,2024-12-02 01:00:00,2024-12-02 07:00:00,14.8181,mg/ml,7.0,10.0,1,QC_Senior_1,Reviewed,MPRO_001,INST_03
T0000001,FIB3495,fibryga,Line_B,assay_percent,2024-11-29 16:00:00,2024-11-30 00:00:00,2024-11-30 11:00:00,99.1946,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,FIB3495,fibryga,Line_B,pH,2024-11-29 09:00:00,2024-11-29 12:00:00,2024-11-29 15:00:00,7.1288,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_05
T0000003,FIB3495,fibryga,Line_B,osmolality_mOsm_kg,2024-11-30 05:00:00,2024-11-30 21:00:00,2024-12-01 20:00:00,279.8058,mOsm/kg,270.0,320.0,0,QC_Analyst_C,Reviewed,MOSM_001,INST_03
T0000004,FIB3495,fibryga,Line_B,fill_volume_ml,2024-11-29 10:00:00,2024-11-29 13:00:00,2024-11-30 00:00:00,9.8317,ml,9.5,10.5,0,QC_Analyst_B,Under_Review,MFIL_001,INST_04
T0000005,FIB3495,fibryga,Line_B,particulates_per_ml,2024-11-30 00:00:00,2024-12-01 20:00:00,2024-12-02 02:00:00,23.0691,count/ml,0.0,50.0,0,QC_Analyst_A,Reviewed,MPAR_001,INST_03
T0000006,FIB3495,fibryga,Line_B,endotoxin_eu_ml,2024-11-30 10:00:00,2024-12-02 04:00:00,2024-12-02 18:00:00,0.124,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_01
T0000007,FIB3495,fibryga,Line_B,protein_mg_ml,2024-11-30 09:00:00,2024-12-02 02:00:00,2024-12-02 10:00:00,8.6508,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_03
T0000001,FIB3496,fibryga,Line_C,assay_percent,2024-11-29 09:00:00,2024-11-29 15:00:00,2024-11-30 09:00:00,98.2774,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_02
T0000002,FIB3496,fibryga,Line_C,pH,2024-11-29 17:00:00,2024-11-29 23:00:00,2024-11-30 16:00:00,7.0906,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_01
T0000003,FIB3496,fibryga,Line_C,osmolality_mOsm_kg,2024-11-29 14:00:00,2024-11-30 07:00:00,2024-11-30 18:00:00,299.7429,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_03
T0000004,FIB3496,fibryga,Line_C,fill_volume_ml,2024-11-29 18:00:00,2024-11-29 23:00:00,2024-11-30 16:00:00,10.4381,ml,9.5,10.5,0,QC_Analyst_A,Reviewed,MFIL_001,INST_01
T0000005,FIB3496,fibryga,Line_C,particulates_per_ml,2024-11-29 17:00:00,2024-11-30 17:00:00,2024-11-30 18:00:00,4.8522,count/ml,0.0,50.0,0,QC_Senior_1,Under_Review,MPAR_001,INST_05
T0000006,FIB3496,fibryga,Line_C,endotoxin_eu_ml,2024-11-29 13:00:00,2024-11-30 12:00:00,2024-11-30 17:00:00,0.1399,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_02
T0000007,FIB3496,fibryga,Line_C,protein_mg_ml,2024-11-29 14:00:00,2024-12-01 03:00:00,2024-12-02 00:00:00,8.8298,mg/ml,7.0,10.0,0,QC_Analyst_A,Reviewed,MPRO_001,INST_02
T0000001,OCT3497,octanate,Line_A,assay_percent,2024-11-30 16:00:00,2024-11-30 21:00:00,2024-12-01 07:00:00,100.7749,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_05
T0000002,OCT3497,octanate,Line_A,pH,2024-11-30 11:00:00,2024-11-30 19:00:00,2024-12-01 12:00:00,7.218,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_01
T0000003,OCT3497,octanate,Line_A,osmolality_mOsm_kg,2024-11-30 21:00:00,2024-12-02 00:00:00,2024-12-02 17:00:00,280.2691,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_01
T0000004,OCT3497,octanate,Line_A,fill_volume_ml,2024-11-30 14:00:00,2024-11-30 16:00:00,2024-12-01 13:00:00,10.0731,ml,9.5,10.5,0,QC_Senior_2,Under_Review,MFIL_001,INST_04
T0000005,OCT3497,octanate,Line_A,particulates_per_ml,2024-11-30 22:00:00,2024-12-02 22:00:00,2024-12-03 04:00:00,14.1587,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_01
T0000006,OCT3497,octanate,Line_A,endotoxin_eu_ml,2024-12-01 09:00:00,2024-12-03 02:00:00,2024-12-04 02:00:00,0.211,EU/ml,0.0,0.5,0,QC_Lead,Reviewed,MEND_001,INST_02
T0000007,OCT3497,octanate,Line_A,protein_mg_ml,2024-12-01 03:00:00,2024-12-01 21:00:00,2024-12-02 18:00:00,7.9589,mg/ml,7.0,10.0,0,QC_Senior_2,Reviewed,MPRO_001,INST_04
T0000001,OCT3498,octanate,Line_C,assay_percent,2024-11-30 13:00:00,2024-11-30 15:00:00,2024-12-01 00:00:00,90.3007,%,95.0,110.0,1,QC_Senior_1,Reviewed,MASS_001,INST_01
T0000002,OCT3498,octanate,Line_C,pH,2024-11-30 09:00:00,2024-11-30 17:00:00,2024-12-01 04:00:00,7.2257,pH,6.9,7.4,0,QC_Lead,Reviewed,MPH_001,INST_03
T0000003,OCT3498,octanate,Line_C,osmolality_mOsm_kg,2024-12-01 10:00:00,2024-12-02 12:00:00,2024-12-02 20:00:00,278.3334,mOsm/kg,270.0,320.0,0,QC_Analyst_A,Reviewed,MOSM_001,INST_01
T0000004,OCT3498,octanate,Line_C,fill_volume_ml,2024-11-30 10:00:00,2024-11-30 16:00:00,2024-11-30 18:00:00,10.0603,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_02
T0000005,OCT3498,octanate,Line_C,particulates_per_ml,2024-12-01 10:00:00,2024-12-03 08:00:00,2024-12-04 06:00:00,5.8358,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_04
T0000006,OCT3498,octanate,Line_C,endotoxin_eu_ml,2024-12-01 05:00:00,2024-12-01 21:00:00,2024-12-02 09:00:00,0.0956,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_05
T0000007,OCT3498,octanate,Line_C,protein_mg_ml,2024-12-01 07:00:00,2024-12-03 01:00:00,2024-12-03 17:00:00,8.8057,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_01
T0000001,OCT3499,octanate,Line_C,assay_percent,2024-12-01 14:00:00,2024-12-01 22:00:00,2024-12-02 00:00:00,99.726,%,95.0,110.0,0,QC_Analyst_C,Reviewed,MASS_001,INST_03
T0000002,OCT3499,octanate,Line_C,pH,2024-12-01 13:00:00,2024-12-01 16:00:00,2024-12-02 04:00:00,7.1064,pH,6.9,7.4,0,QC_Analyst_A,Reviewed,MPH_001,INST_02
T0000003,OCT3499,octanate,Line_C,osmolality_mOsm_kg,2024-12-01 15:00:00,2024-12-03 15:00:00,2024-12-03 23:00:00,295.917,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_03
T0000004,OCT3499,octanate,Line_C,fill_volume_ml,2024-12-01 17:00:00,2024-12-02 00:00:00,2024-12-02 14:00:00,9.9631,ml,9.5,10.5,0,QC_Senior_1,Reviewed,MFIL_001,INST_05
T0000005,OCT3499,octanate,Line_C,particulates_per_ml,2024-12-02 11:00:00,2024-12-04 07:00:00,2024-12-04 20:00:00,22.7662,count/ml,0.0,50.0,0,QC_Senior_2,Reviewed,MPAR_001,INST_03
T0000006,OCT3499,octanate,Line_C,endotoxin_eu_ml,2024-12-01 17:00:00,2024-12-02 23:00:00,2024-12-03 16:00:00,0.1608,EU/ml,0.0,0.5,0,QC_Analyst_A,Reviewed,MEND_001,INST_02
T0000007,OCT3499,octanate,Line_C,protein_mg_ml,2024-12-01 23:00:00,2024-12-02 08:00:00,2024-12-03 06:00:00,8.8485,mg/ml,7.0,10.0,0,QC_Analyst_C,Reviewed,MPRO_001,INST_04
T0000001,OCT3500,octanate_LV,Line_A,assay_percent,2024-12-01 07:00:00,2024-12-01 13:00:00,2024-12-02 05:00:00,105.9747,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_05
T0000002,OCT3500,octanate_LV,Line_A,pH,2024-12-01 14:00:00,2024-12-01 17:00:00,2024-12-02 14:00:00,7.1756,pH,6.9,7.4,0,QC_Analyst_C,Reviewed,MPH_001,INST_04
T0000003,OCT3500,octanate_LV,Line_A,osmolality_mOsm_kg,2024-12-01 12:00:00,2024-12-01 22:00:00,2024-12-02 08:00:00,308.4662,mOsm/kg,270.0,320.0,0,QC_Senior_2,Reviewed,MOSM_001,INST_03
T0000004,OCT3500,octanate_LV,Line_A,fill_volume_ml,2024-12-01 18:00:00,2024-12-01 23:00:00,2024-12-02 11:00:00,10.1867,ml,9.5,10.5,0,QC_Senior_2,Reviewed,MFIL_001,INST_03
T0000005,OCT3500,octanate_LV,Line_A,particulates_per_ml,2024-12-01 12:00:00,2024-12-02 22:00:00,2024-12-03 01:00:00,14.1499,count/ml,0.0,50.0,0,QC_Senior_1,Reviewed,MPAR_001,INST_05
T0000006,OCT3500,octanate_LV,Line_A,endotoxin_eu_ml,2024-12-01 12:00:00,2024-12-02 00:00:00,2024-12-02 12:00:00,0.2147,EU/ml,0.0,0.5,0,QC_Analyst_C,Reviewed,MEND_001,INST_05
T0000007,OCT3500,octanate_LV,Line_A,protein_mg_ml,2024-12-02 04:00:00,2024-12-02 16:00:00,2024-12-02 18:00:00,8.7111,mg/ml,7.0,10.0,0,QC_Senior_1,Reviewed,MPRO_001,INST_04
T0000001,OCT3501,octanate_LV,Line_B,assay_percent,2024-12-01 11:00:00,2024-12-01 19:00:00,2024-12-02 01:00:00,101.3949,%,95.0,110.0,0,QC_Lead,Reviewed,MASS_001,INST_04
T0000002,OCT3501,octanate_LV,Line_B,pH,2024-12-01 12:00:00,2024-12-01 20:00:00,2024-12-02 08:00:00,7.1723,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_01
T0000003,OCT3501,octanate_LV,Line_B,osmolality_mOsm_kg,2024-12-02 08:00:00,2024-12-03 08:00:00,2024-12-03 09:00:00,303.3479,mOsm/kg,270.0,320.0,0,QC_Senior_1,Reviewed,MOSM_001,INST_01
T0000004,OCT3501,octanate_LV,Line_B,fill_volume_ml,2024-12-01 11:00:00,2024-12-01 18:00:00,2024-12-01 22:00:00,10.1183,ml,9.5,10.5,0,QC_Analyst_A,Under_Review,MFIL_001,INST_01
T0000005,OCT3501,octanate_LV,Line_B,particulates_per_ml,2024-12-01 22:00:00,2024-12-02 18:00:00,2024-12-03 16:00:00,29.1633,count/ml,0.0,50.0,0,QC_Lead,Under_Review,MPAR_001,INST_03
T0000006,OCT3501,octanate_LV,Line_B,endotoxin_eu_ml,2024-12-01 21:00:00,2024-12-03 19:00:00,2024-12-04 08:00:00,0.2043,EU/ml,0.0,0.5,0,QC_Senior_2,Reviewed,MEND_001,INST_03
T0000007,OCT3501,octanate_LV,Line_B,protein_mg_ml,2024-12-01 14:00:00,2024-12-01 23:00:00,2024-12-02 17:00:00,8.9185,mg/ml,7.0,10.0,0,QC_Analyst_B,Reviewed,MPRO_001,INST_04
T0000001,FIB3502,fibryga,Line_B,assay_percent,2024-12-01 08:00:00,2024-12-01 10:00:00,2024-12-02 04:00:00,99.627,%,95.0,110.0,0,QC_Analyst_B,Reviewed,MASS_001,INST_01
T0000002,FIB3502,fibryga,Line_B,pH,2024-12-01 06:00:00,2024-12-01 09:00:00,2024-12-01 22:00:00,7.1356,pH,6.9,7.4,0,QC_Senior_1,Reviewed,MPH_001,INST_05
T0000003,FIB3502,fibryga,Line_B,osmolality_mOsm_kg,2024-12-02 05:00:00,2024-12-03 00:00:00,2024-12-03 23:00:00,290.86,mOsm/kg,270.0,320.0,0,QC_Analyst_B,Reviewed,MOSM_001,INST_01
T0000004,FIB3502,fibryga,Line_B,fill_volume_ml,2024-12-01 11:00:00,2024-12-01 14:00:00,2024-12-02 14:00:00,10.1545,ml,9.5,10.5,0,QC_Lead,Reviewed,MFIL_001,INST_04
T0000005,FIB3502,fibryga,Line_B,particulates_per_ml,2024-12-02 01:00:00,2024-12-02 19:00:00,2024-12-03 16:00:00,21.5789,count/ml,0.0,50.0,0,QC_Analyst_B,Reviewed,MPAR_001,INST_02
T0000006,FIB3502,fibryga,Line_B,endotoxin_eu_ml,2024-12-02 12:00:00,2024-12-04 06:00:00,2024-12-04 07:00:00,0.1585,EU/ml,0.0,0.5,0,QC_Analyst_B,Reviewed,MEND_001,INST_02
T0000007,FIB3502,fibryga,Line_B,protein_mg_ml,2024-12-01 21:00:00,2024-12-02 18:00:00,2024-12-02 23:00:00,8.5963,mg/ml,7.0,10.0,0,QC_Lead,Under_Review,MPRO_001,INST_03
T0000001,OCT3503,octanate,Line_B,assay_percent,2024-12-02 07:00:00,2024-12-02 14:00:00,2024-12-03 07:00:00,104.5173,%,95.0,110.0,0,QC_Senior_1,Reviewed,MASS_001,INST_03
